0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 0.0, Phase: 253.05252075195312
0:26:27.482753: Frequency: 0.4383014142513275, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4068.1806640625
0:26:27.576490: Frequency: 0.4624699056148529, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4068.423583984375
0:26:27.654607: Frequency: 0.48559850454330444, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4068.6796875
0:26:27.732794: Frequency: 0.506725013256073, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4068.935546875
0:26:27.857739: Frequency: 0.5345531702041626, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4069.30859375
0:26:27.935869: Frequency: 0.5538967847824097, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4069.593505859375
0:26:28.029613: Frequency: 0.572436511516571, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4069.888427734375
0:26:28.154606: Frequency: 0.5992224216461182, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4070.35595703125
0:26:28.232737: Frequency: 0.6158784627914429, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4070.67431640625
0:26:28.310888: Frequency: 0.6312779188156128, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4070.98974609375
0:26:28.404606: Frequency: 0.6469625234603882, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4071.3330078125
0:26:28.482747: Frequency: 0.662325382232666, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4071.69287109375
0:26:28.608326: Frequency: 0.6826698780059814, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4072.2099609375
0:26:28.702077: Frequency: 0.6963241100311279, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4072.5849609375
0:26:28.780333: Frequency: 0.7090932130813599, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4072.958740234375
0:26:28.858326: Frequency: 0.7213253974914551, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4073.3388671875
0:26:28.983334: Frequency: 0.738115131855011, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4073.900634765625
0:26:29.061465: Frequency: 0.7477176189422607, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4074.244873046875
0:26:29.155201: Frequency: 0.7583258152008057, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4074.645751953125
0:26:29.264587: Frequency: 0.7721929550170898, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4075.20654296875
0:26:29.342721: Frequency: 0.7817721962928772, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4075.6201171875
0:26:29.420836: Frequency: 0.7898806929588318, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4075.989501953125
0:26:29.545842: Frequency: 0.8028421998023987, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4076.6181640625
0:26:29.623955: Frequency: 0.8106498718261719, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4077.022705078125
0:26:29.717703: Frequency: 0.8187970519065857, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4077.467041015625
0:26:29.811449: Frequency: 0.8265939354896545, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4077.91552734375
0:26:29.920848: Frequency: 0.8373745083808899, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4078.578125
0:26:30.014574: Frequency: 0.8440534472465515, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4079.015625
0:26:30.092719: Frequency: 0.8506873846054077, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4079.47265625
0:26:30.186458: Frequency: 0.8569657802581787, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4079.927734375
0:26:30.264579: Frequency: 0.8629802465438843, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4080.38623046875
0:26:30.389602: Frequency: 0.8711039423942566, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4081.04443359375
0:26:30.483338: Frequency: 0.8767130374908447, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4081.52685546875
0:26:30.561450: Frequency: 0.8818971514701843, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4081.995849609375
0:26:30.670840: Frequency: 0.8884463310241699, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4082.62353515625
0:26:30.748949: Frequency: 0.8924267888069153, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4083.02587890625
0:26:30.827087: Frequency: 0.8970028758049011, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4083.5087890625
0:26:30.967707: Frequency: 0.9036030173301697, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4084.2490234375
0:26:31.045845: Frequency: 0.9077507853507996, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4084.743408203125
0:26:31.123959: Frequency: 0.9111332297325134, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4085.166015625
0:26:31.217708: Frequency: 0.9150003790855408, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4085.67041015625
0:26:31.295838: Frequency: 0.9187408089637756, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4086.1826171875
0:26:31.420852: Frequency: 0.9235585331916809, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4086.88232421875
0:26:31.514577: Frequency: 0.9268101453781128, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4087.3818359375
0:26:31.592706: Frequency: 0.9297801852226257, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4087.859619140625
0:26:31.717719: Frequency: 0.9340108036994934, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4088.579345703125
0:26:31.780198: Frequency: 0.936397910118103, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4089.008056640625
0:26:31.873965: Frequency: 0.9390723705291748, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4089.50830078125
0:26:31.998965: Frequency: 0.9427139163017273, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4090.22900390625
0:26:32.077076: Frequency: 0.9450666308403015, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4090.720947265625
0:26:32.155202: Frequency: 0.9470812678337097, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4091.160400390625
0:26:32.280200: Frequency: 0.9502949714660645, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4091.89892578125
0:26:32.358339: Frequency: 0.9523853659629822, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4092.40673828125
0:26:32.436458: Frequency: 0.9543875455856323, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4092.915771484375
0:26:32.530212: Frequency: 0.9562162160873413, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4093.401611328125
0:26:32.655204: Frequency: 0.95895916223526, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4094.17138671875
0:26:32.733333: Frequency: 0.960624635219574, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4094.665771484375
0:26:32.811466: Frequency: 0.9620683193206787, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4095.112548828125
0:26:32.889576: Frequency: 0.9636819362640381, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4095.632568359375
0:26:33.014584: Frequency: 0.9658006429672241, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4096.353515625
0:26:33.092706: Frequency: 0.9671884179115295, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4096.85107421875
0:26:33.186450: Frequency: 0.9686163067817688, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4097.38623046875
0:26:33.295834: Frequency: 0.9704021215438843, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4098.0927734375
0:26:33.389586: Frequency: 0.9716612100601196, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4098.6171875
0:26:33.467710: Frequency: 0.9727973341941833, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4099.11181640625
0:26:33.577081: Frequency: 0.97431880235672, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4099.80908203125
0:26:33.670833: Frequency: 0.9754112958908081, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4100.3359375
0:26:33.748960: Frequency: 0.9763970375061035, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4100.83251953125
0:26:33.873959: Frequency: 0.9778417348861694, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4101.60009765625
0:26:33.952083: Frequency: 0.9787734746932983, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4102.1220703125
0:26:34.030213: Frequency: 0.9795414209365845, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4102.5712890625
0:26:34.123959: Frequency: 0.9804217219352722, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4103.1064453125
0:26:34.248962: Frequency: 0.9816669821739197, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4103.90771484375
0:26:34.327075: Frequency: 0.9823392033576965, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4104.3642578125
0:26:34.405202: Frequency: 0.983099102973938, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4104.90087890625
0:26:34.514568: Frequency: 0.9840607643127441, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4105.61767578125
0:26:34.608342: Frequency: 0.9847232103347778, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4106.13720703125
0:26:34.686454: Frequency: 0.9852983951568604, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4106.60791015625
0:26:34.811450: Frequency: 0.9861982464790344, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4107.3818359375
0:26:34.889575: Frequency: 0.986798882484436, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4107.92724609375
0:26:34.967706: Frequency: 0.9873475432395935, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4108.4482421875
0:26:35.092707: Frequency: 0.9880552887916565, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4109.1552734375
0:26:35.186465: Frequency: 0.9885808825492859, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4109.7080078125
0:26:35.264587: Frequency: 0.9890610575675964, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4110.236328125
0:26:35.358323: Frequency: 0.9895210266113281, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4110.7646484375
0:26:35.436463: Frequency: 0.9899616837501526, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4111.29296875
0:26:35.561482: Frequency: 0.9905713200569153, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4112.06494140625
0:26:35.639577: Frequency: 0.9909677505493164, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4112.59423828125
0:26:35.733355: Frequency: 0.9913475513458252, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4113.12353515625
0:26:35.811454: Frequency: 0.9917156100273132, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4113.65966796875
0:26:35.905204: Frequency: 0.9920598864555359, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4114.18310546875
0:26:36.014586: Frequency: 0.9925115704536438, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4114.90625
0:26:36.092707: Frequency: 0.9928154945373535, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4115.41748046875
0:26:36.186465: Frequency: 0.99311763048172, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4115.94775390625
0:26:36.295841: Frequency: 0.9935389161109924, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4116.7275390625
0:26:36.389584: Frequency: 0.9938042759895325, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4117.24560546875
0:26:36.467701: Frequency: 0.9940708875656128, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4117.7890625
0:26:36.561455: Frequency: 0.994314432144165, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4118.3076171875
0:26:36.670828: Frequency: 0.9946487545967102, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4119.05712890625
0:26:36.764573: Frequency: 0.9948737621307373, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4119.58837890625
0:26:36.842716: Frequency: 0.9950892925262451, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4120.11962890625
0:26:36.920831: Frequency: 0.9952790141105652, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4120.607421875
0:26:37.045829: Frequency: 0.9955635070800781, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4121.376953125
0:26:37.139580: Frequency: 0.9957544207572937, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4121.92138671875
0:26:37.233325: Frequency: 0.9959474802017212, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4122.4970703125
0:26:37.311467: Frequency: 0.9961119294166565, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4123.01025390625
0:26:37.389599: Frequency: 0.996279239654541, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4123.5546875
0:26:37.514584: Frequency: 0.9965034127235413, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4124.32470703125
0:26:37.608340: Frequency: 0.9966504573822021, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4124.85693359375
0:26:37.686462: Frequency: 0.9967929124832153, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4125.3955078125
0:26:37.811458: Frequency: 0.9969738125801086, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4126.11572265625
